ts_code,end_date,bz_item
600007.SH,20121231,物业租赁及管理
600007.SH,20121231,展览
600007.SH,20121231,公寓
600007.SH,20111231,其他
600007.SH,20111231,展览
600007.SH,20111231,公寓
600007.SH,20111231,写字楼
600007.SH,20111231,酒店经营
600007.SH,20111231,物业租赁及管理
600007.SH,20111231,商场
600007.SH,20101231,商场
600007.SH,20101231,写字楼
600007.SH,20101231,酒店经营
600007.SH,20101231,物业租赁及管理
600007.SH,20101231,公寓
600007.SH,20101231,其他
600007.SH,20101231,展览
600007.SH,20091231,商场
600007.SH,20091231,展览
600007.SH,20091231,写字楼
600007.SH,20091231,其他
600007.SH,20091231,公寓
600007.SH,20091231,物业租赁及管理
600007.SH,20090630,其他
600007.SH,20090630,物业租赁及管理
600007.SH,20090630,商场
600007.SH,20090630,展览
600007.SH,20090630,写字楼
600007.SH,20090630,公寓
600007.SH,20081231,展览
600007.SH,20081231,公寓
600007.SH,20081231,其他
600007.SH,20081231,物业租赁及管理
600007.SH,20081231,商场
600007.SH,20081231,写字楼
600007.SH,20080630,其他
600007.SH,20080630,公寓
600007.SH,20080630,展览
600008.SH,20211231,供水处理
600008.SH,20211231,设备及技术服务
600008.SH,20211231,污水处理
600008.SH,20211231,水务建设
600008.SH,20211231,固废处置
600008.SH,20211231,京通快速路通行费
600008.SH,20211231,其他业务
600008.SH,20211231,供水服务
600008.SH,20211231,水环境综合治理
600008.SH,20210630,污水处理
600008.SH,20210630,设备及技术服务
600008.SH,20210630,供水服务
600008.SH,20210630,水环境综合治理
600008.SH,20210630,供水处理
600008.SH,20210630,其他业务
600008.SH,20210630,固废处置
600008.SH,20210630,京通快速路通行费
600008.SH,20210630,水务建设
600008.SH,20201231,水务建设
600008.SH,20201231,垃圾处理
600008.SH,20201231,其他业务
600008.SH,20201231,供水处理
600008.SH,20201231,供水服务
600008.SH,20201231,水环境综合治理
600008.SH,20201231,京通快速路通行费
600008.SH,20201231,污水处理
600008.SH,20201231,设备及技术服务
600008.SH,20200630,自来水生产销售
600008.SH,20200630,水务建设
600008.SH,20200630,其他主营业务
600008.SH,20200630,其他业务
600008.SH,20200630,污水处理
600008.SH,20200630,垃圾处理
600008.SH,20200630,京通快速路通行费
600008.SH,20191231,其他主营业务
600008.SH,20191231,垃圾处理
600008.SH,20191231,污水处理
600008.SH,20191231,京通快速路通行费
600008.SH,20191231,自来水生产销售
600008.SH,20191231,其他主营业务
600008.SH,20191231,水务建设
600008.SH,20191231,其他业务
600008.SH,20190630,自来水生产销售
600008.SH,20190630,京通快速路通行费
600008.SH,20190630,采暖运营
600008.SH,20190630,污水处理
600008.SH,20190630,水务建设
600008.SH,20190630,其他业务
600008.SH,20190630,垃圾处理
600008.SH,20181231,自来水生产销售
600008.SH,20181231,水务建设
600008.SH,20181231,污水处理
600008.SH,20181231,垃圾处理
600008.SH,20181231,其他业务
600008.SH,20181231,京通快速路通行费
600008.SH,20181231,其他主营业务
600008.SH,20181231,采暖运营
600008.SH,20180630,其他业务
600008.SH,20180630,采暖运营
600008.SH,20180630,京通快速路通行费
600008.SH,20180630,水务建设
600008.SH,20180630,垃圾处理
600008.SH,20180630,污水处理
600008.SH,20180630,自来水生产销售
600008.SH,20171231,采暖运营
600008.SH,20171231,垃圾处理
600008.SH,20171231,京通快速路通行费
600008.SH,20171231,饭店经营
600008.SH,20171231,自来水生产销售
600008.SH,20171231,其他业务
600008.SH,20171231,房地产开发
600008.SH,20171231,污水处理
600008.SH,20171231,水务建设
600008.SH,20171231,其他主营业务
600008.SH,20170630,其他业务
600008.SH,20170630,京通快速路通行费
600008.SH,20170630,饭店经营
600008.SH,20170630,采暖运营
600008.SH,20170630,污水处理
600008.SH,20170630,自来水生产销售
600008.SH,20170630,水务建设
600008.SH,20170630,房地产开发
600008.SH,20170630,垃圾处理
600008.SH,20161231,其他业务
600008.SH,20161231,污水处理
600008.SH,20161231,自来水生产销售
600008.SH,20161231,水务建设
600008.SH,20161231,垃圾处理
600008.SH,20161231,京通快速路通行费
600008.SH,20161231,饭店经营
600008.SH,20161231,房地产开发
600008.SH,20161231,采暖运营
600008.SH,20160630,其他业务
600008.SH,20160630,饭店经营
600008.SH,20160630,水务建设
600008.SH,20160630,京通快速路通行费
600008.SH,20160630,垃圾处理
600008.SH,20160630,其他
600008.SH,20160630,房地产开发
600008.SH,20160630,污水处理
600008.SH,20160630,自来水生产销售
600008.SH,20151231,污水处理
600008.SH,20151231,饭店经营
600008.SH,20151231,房地产开发
600008.SH,20151231,水务建设
600008.SH,20151231,其他业务
600008.SH,20151231,采暖运营
600008.SH,20151231,自来水生产销售
600008.SH,20151231,京通快速路通行费
600008.SH,20151231,垃圾处理
600008.SH,20150630,房地产开发
600008.SH,20150630,自来水生产销售
600008.SH,20150630,京通快速路通行费
600008.SH,20150630,其他
600008.SH,20150630,其他业务
600008.SH,20150630,垃圾处理
600008.SH,20150630,水务建设
600008.SH,20150630,饭店经营
600008.SH,20150630,污水处理
600008.SH,20141231,京通快速路通行费
600008.SH,20141231,饭店经营
600008.SH,20141231,采暖运营
600008.SH,20141231,房地产开发
600008.SH,20141231,其他业务
600008.SH,20141231,水务建设
600008.SH,20141231,污水处理
600008.SH,20141231,自来水生产销售
600008.SH,20141231,垃圾处理
600008.SH,20140630,房地产开发
600008.SH,20140630,水务建设
600008.SH,20140630,京通快速路通行费
600008.SH,20140630,污水处理
600008.SH,20140630,其他
600008.SH,20140630,自来水生产销售
600008.SH,20140630,饭店经营
600008.SH,20140630,电器拆解
600008.SH,20140630,其他业务
600008.SH,20140630,垃圾处理
600008.SH,20131231,房地产开发
600008.SH,20131231,污水处理
600008.SH,20131231,饭店经营
600008.SH,20131231,京通快速路通行费
600008.SH,20131231,垃圾处理
600008.SH,20131231,自来水生产销售
600008.SH,20131231,采暖运营
600008.SH,20131231,其他业务
600008.SH,20131231,水务建设
600008.SH,20130630,垃圾处理
600008.SH,20130630,房地产开发
600008.SH,20130630,水务建设
600009.SH,20220630,架次相关收入
600009.SH,20220630,旅客及货邮相关收入
600009.SH,20220630,商业租赁
600009.SH,20220630,其他非航收入
600009.SH,20211231,架次相关收入
600009.SH,20211231,旅客及货邮相关收入
600009.SH,20211231,商业租赁
600009.SH,20211231,其他非航收入
600009.SH,20210630,架次相关收入
600009.SH,20210630,旅客及货邮相关收入
600009.SH,20210630,商业租赁
600009.SH,20210630,其他非航收入
600009.SH,20201231,航空及相关服务
600009.SH,20201231,其他主营业务
600009.SH,20201231,架次相关收入
600009.SH,20201231,旅客及货邮相关收入
600009.SH,20201231,商业租赁
600009.SH,20201231,其他非航收入
600009.SH,20200630,其他非航收入
600009.SH,20200630,商业租赁
600009.SH,20200630,旅客及货邮相关收入
600009.SH,20200630,架次相关收入
600009.SH,20191231,航空及相关服务
600009.SH,20191231,其他主营业务
600009.SH,20191231,架次相关收入
600009.SH,20191231,旅客及货邮相关收入
600009.SH,20191231,商业租赁
600009.SH,20191231,其他非航收入
600009.SH,20190630,架次相关收入
600009.SH,20190630,旅客及货邮相关收入
600009.SH,20190630,商业租赁收入
600009.SH,20190630,其他非航收入
600009.SH,20190630,商业租赁
600009.SH,20181231,航空及相关服务
600009.SH,20181231,其他主营业务
600009.SH,20181231,架次相关收入
600009.SH,20181231,旅客及货邮相关收入
600009.SH,20181231,商业租赁
600009.SH,20181231,其他非航收入
600009.SH,20180630,架次相关收入
600009.SH,20180630,旅客及货邮相关收入
600009.SH,20180630,商业租赁收入
600009.SH,20180630,其他非航收入
600009.SH,20180630,商业租赁
600009.SH,20171231,航空及相关服务
600009.SH,20171231,其他主营业务
600009.SH,20171231,架次相关收入
600009.SH,20171231,旅客及货邮相关收入
600009.SH,20171231,商业租赁
600009.SH,20171231,其他非航收入
600009.SH,20170630,航空性收入
600009.SH,20170630,架次相关收入
600009.SH,20170630,旅客及货邮相关收入
600009.SH,20170630,非航空性收入
600009.SH,20170630,商业租赁收入
600009.SH,20170630,其他非航收入
600009.SH,20170630,商业租赁
600009.SH,20161231,航空及相关服务
600009.SH,20161231,其他
600009.SH,20160630,其他
600009.SH,20160630,航空及相关服务
600009.SH,20151231,其他
600009.SH,20151231,航空及相关服务
600009.SH,20150630,航空及相关服务
600009.SH,20150630,其他
600009.SH,20141231,航空及相关服务
600009.SH,20141231,其他
600009.SH,20140630,其他
600009.SH,20140630,航空及相关服务
600009.SH,20131231,航空及相关服务
600009.SH,20131231,其他
600009.SH,20130630,航空及相关服务
600009.SH,20130630,其他
600009.SH,20121231,其他业务
600009.SH,20121231,航空及相关服务
600009.SH,20121231,其他
600009.SH,20120630,航空及相关服务
600009.SH,20120630,其他
600009.SH,20111231,航空及相关服务
600009.SH,20111231,其他业务
600009.SH,20111231,其他
600009.SH,20110630,航空及相关服务
600009.SH,20110630,其他
600009.SH,20101231,航空及相关服务
600009.SH,20101231,其他
600009.SH,20100630,航空及相关服务
600009.SH,20100630,其他
600009.SH,20091231,其他
600009.SH,20091231,航空及相关服务
600009.SH,20090630,航空及相关服务
600009.SH,20090630,其他
600009.SH,20081231,航空及相关服务
600009.SH,20081231,其他
600009.SH,20080630,其他
600009.SH,20080630,航空及相关服务
600009.SH,20071231,航空及相关服务
600009.SH,20071231,其他
600009.SH,20070630,其他
600009.SH,20070630,航空及相关服务
600009.SH,20061231,航空及相关服务
600009.SH,20061231,其他
600009.SH,20060630,其他
600009.SH,20060630,航空及相关服务
600009.SH,20051231,其他
600009.SH,20041231,其他
600009.SH,20040630,其他
600009.SH,20031231,其他
600009.SH,20030630,其他
600010.SH,20211231,线棒材
600010.SH,20211231,其他业务
600010.SH,20211231,管材
600010.SH,20211231,板材
600010.SH,20211231,型材
600010.SH,20201231,板材
600010.SH,20201231,管材
600010.SH,20201231,其他主营业务
600010.SH,20201231,线棒材
600010.SH,20201231,其他业务
600010.SH,20201231,管材
600010.SH,20201231,型材
600010.SH,20201231,管材
600010.SH,20191231,线棒材
600010.SH,20191231,其他业务
600010.SH,20191231,型材
600010.SH,20191231,管材
600010.SH,20191231,板材
600010.SH,20181231,板材
600010.SH,20181231,其他业务
600010.SH,20181231,管材
600010.SH,20181231,型材
600010.SH,20181231,线棒材
600010.SH,20171231,线棒材
600010.SH,20171231,其他业务
600010.SH,20171231,板材
600010.SH,20171231,管材
600010.SH,20171231,型材
600010.SH,20161231,管材
600010.SH,20161231,其他业务
600010.SH,20161231,线棒材
600010.SH,20161231,板材
600010.SH,20161231,型材
600010.SH,20160630,线棒材
600010.SH,20160630,型材
600010.SH,20160630,其他业务
600010.SH,20160630,板材
600010.SH,20160630,管材
600010.SH,20151231,其他业务
600010.SH,20151231,线棒材
600010.SH,20151231,管材
600010.SH,20151231,板材
600010.SH,20151231,型材
600010.SH,20150630,管材
600010.SH,20150630,其他业务
600010.SH,20150630,型材
600010.SH,20150630,线棒材
600010.SH,20150630,板材
600010.SH,20141231,管材
600010.SH,20141231,线棒材
600010.SH,20141231,其他业务
600010.SH,20141231,板材
600010.SH,20141231,型材
600010.SH,20140630,板材
600010.SH,20140630,型材
600010.SH,20140630,带钢
600010.SH,20140630,钢坯
600010.SH,20140630,焦副产品
600010.SH,20140630,管材
600010.SH,20140630,其他业务
600010.SH,20140630,线棒材
600010.SH,20140630,其他
600010.SH,20131231,焦副产品
600010.SH,20131231,线棒材
600010.SH,20131231,带钢
600010.SH,20131231,管材
600010.SH,20131231,其他业务
600010.SH,20131231,钢坯
600010.SH,20131231,板材
600010.SH,20131231,型材
600010.SH,20131231,其他
600010.SH,20130630,板材
600010.SH,20130630,焦副产品
600010.SH,20130630,其他业务
600010.SH,20130630,型材
600010.SH,20130630,钢坯
600010.SH,20130630,其他
600010.SH,20130630,线棒材
600010.SH,20130630,管材
600010.SH,20130630,铁精粉
600010.SH,20130630,带钢
600010.SH,20121231,管材
600010.SH,20121231,焦副产品
600010.SH,20121231,带钢
600010.SH,20121231,型材
600010.SH,20121231,钢坯
600010.SH,20121231,板材
600010.SH,20121231,其他
600010.SH,20121231,其他业务
600010.SH,20121231,线棒材
600010.SH,20120630,线棒材
600010.SH,20120630,其他
600010.SH,20120630,板材
600010.SH,20120630,其他业务
600010.SH,20120630,管材
600010.SH,20120630,型材
600010.SH,20120630,钢坯
600010.SH,20120630,焦副产品
600010.SH,20111231,线棒材
600010.SH,20111231,其他业务
600010.SH,20111231,钢坯
600010.SH,20111231,管材
600010.SH,20111231,焦副产品
600010.SH,20111231,板材
600010.SH,20111231,带钢
600010.SH,20111231,型材
600010.SH,20111231,其他
600010.SH,20110630,钢坯
600010.SH,20110630,管材
600010.SH,20110630,其他
600010.SH,20110630,型材
600010.SH,20110630,其他业务
600010.SH,20110630,线棒材
600010.SH,20110630,焦副产品
600010.SH,20110630,板材
600010.SH,20101231,焦副产品
600010.SH,20101231,管材
600010.SH,20101231,钢坯
600010.SH,20101231,带钢
600010.SH,20101231,板材
600010.SH,20101231,其他业务
600010.SH,20101231,型材
600010.SH,20101231,线棒材
600010.SH,20101231,其他
600010.SH,20100630,其他
600010.SH,20100630,型材
600010.SH,20100630,带钢
600010.SH,20100630,钢坯
600010.SH,20100630,线棒材
600010.SH,20100630,管材
600010.SH,20100630,其他业务
600010.SH,20100630,焦副产品
600010.SH,20091231,其他业务
600010.SH,20091231,钢坯
600010.SH,20091231,板材
600010.SH,20091231,焦副产品
600010.SH,20091231,线棒材
600010.SH,20091231,管材
600010.SH,20091231,带钢
600010.SH,20091231,型材
600010.SH,20091231,其他
600010.SH,20090630,钢坯
600010.SH,20090630,板材
600010.SH,20090630,线棒材
600010.SH,20090630,管材
600010.SH,20090630,其他
600010.SH,20090630,焦副产品
600010.SH,20090630,型材
600010.SH,20090630,带钢
600010.SH,20090630,其他业务
600011.SH,20220630,电力及热力
600011.SH,20220630,港口服务
600011.SH,20220630,运输服务
600011.SH,20220630,其他业务
600011.SH,20211231,其他业务
600011.SH,20211231,电力及热力
600011.SH,20211231,港口服务
600011.SH,20211231,运输服务
600011.SH,20210630,电力及热力
600011.SH,20210630,港口服务
600011.SH,20210630,运输服务
600011.SH,20210630,燃煤
600011.SH,20210630,经营租赁收入等
600011.SH,20210630,其他业务
600011.SH,20210630,电力及热力
600011.SH,20210630,港口服务
600011.SH,20210630,运输服务
600011.SH,20210630,其他业务
600011.SH,20201231,其他业务
600011.SH,20201231,电力及热力
600011.SH,20201231,港口服务
600011.SH,20201231,运输服务
600011.SH,20200630,电力及热力
600011.SH,20200630,经营租赁收入等
600011.SH,20200630,运输服务
600011.SH,20200630,燃煤
600011.SH,20200630,其他业务
600011.SH,20200630,港口服务
600011.SH,20200630,其他业务
600011.SH,20200630,电力及热力
600011.SH,20200630,港口服务
